2888446,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,20,Chinatown-Lt Bourke St (South),61
2888447,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,19,Chinatown-Swanston St (North),91
2888448,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,22,Flinders St-Elizabeth St (East),847
2888449,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,27,QV Market-Peel St,166
2888450,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,28,The Arts Centre,208
2888451,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,31,Lygon St (West),85
2888452,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,30,Lonsdale St (South),101
2888453,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,34,Flinders St-Spark La,36
2888454,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,39,Alfred Place,99
2888455,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,37,Lygon St (East),69
2888456,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,40,Lonsdale St-Spring St (West),88
2888457,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,36,Queen St (West),148
2888458,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,29,St Kilda Rd-Alexandra Gardens,69
2888459,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,42,Grattan St-Swanston St (West),48
2888460,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,43,Monash Rd-Swanston St (West),49
2888461,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,44,Tin Alley-Swanston St (West),29
2888462,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,35,Southbank,428
2888463,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,45,Little Collins St-Swanston St (East),185
2888464,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,46,Pelham St (S),56
2888465,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,47,Melbourne Central-Elizabeth St (East),350
2888466,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,48,QVM-Queen St (East),201
2888467,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,49,QVM-Therry St (South),110
2888468,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,50,Faraday St-Lygon St (West),89
2888469,11/02/2019 08:00:00 AM,2019,November,2,Saturday,8,51,QVM-Franklin St (North),52
2845334,09/29/2019 06:00:00 PM,2019,September,29,Sunday,18,11,Waterfront City,98
